,Access Number,starttime,endtime,toptime,Duration,To Pass Number,Fac_name,Sen_name,Sat_name,UpDown
30258,1,1668277267.0,1668277573.0,1668277420.0,305.3887077996842,7,fac6,sen46,sat95,0
30259,2,1668323391.0,1668323493.0,1668323442.0,102.35166554810712,15,fac6,sen46,sat95,1
30260,1,1668242703.0,1668243020.0,1668242861.5,316.4490068139921,2,fac6,sen46,sat96,1
30261,2,1668281047.0,1668281246.0,1668281146.5,199.1974965643676,8,fac6,sen46,sat96,0
30262,1,1668266468.0,1668266811.0,1668266639.5,343.0825101618284,6,fac6,sen46,sat97,1
30263,2,1668298727.0,1668298987.0,1668298857.0,260.4669022880844,11,fac6,sen46,sat97,0
30264,1,1668275396.0,1668275824.0,1668275610.0,428.50141165861714,7,fac6,sen46,sat98,0
30265,2,1668318117.0,1668318519.0,1668318318.0,402.2679714712576,14,fac6,sen46,sat98,1
30266,1,1668244741.0,1668245165.0,1668244953.0,423.51063207568313,2,fac6,sen46,sat99,1
30267,2,1668278282.0,1668278694.0,1668278488.0,412.328521411604,7,fac6,sen46,sat99,0
30268,1,1668271226.0,1668271599.0,1668271412.5,373.06339791652863,6,fac6,sen46,sat100,1
30269,2,1668311629.0,1668312003.0,1668311816.0,373.9322609784722,12,fac6,sen46,sat100,0
30270,1,1668242405.0,1668242828.0,1668242616.5,422.8146355501158,2,fac6,sen46,sat101,1
30271,2,1668276155.0,1668276571.0,1668276363.0,416.72244765172945,7,fac6,sen46,sat101,0
30272,3,1668325312.0,1668325660.0,1668325486.0,348.76931894417794,15,fac6,sen46,sat101,1
30273,1,1668280478.0,1668280871.0,1668280674.5,393.6289964740863,8,fac6,sen46,sat102,1
30274,2,1668321022.0,1668321444.0,1668321233.0,421.35566054280207,14,fac6,sen46,sat102,0
30275,1,1668249768.0,1668250212.0,1668249990.0,443.8797237328399,3,fac6,sen46,sat103,0
30276,2,1668299233.0,1668299682.0,1668299457.5,449.0136699131399,11,fac6,sen46,sat103,1
30277,1,1668281781.0,1668282125.0,1668281953.0,343.27510015617736,8,fac6,sen46,sat104,1
30278,2,1668315282.0,1668315672.0,1668315477.0,390.85083629668225,13,fac6,sen46,sat104,0
30279,1,1668254706.0,1668255037.0,1668254871.5,331.2372808757809,4,fac6,sen46,sat105,1
30280,2,1668288178.0,1668288426.0,1668288302.0,248.2519120455181,9,fac6,sen46,sat105,0
30281,3,1668294704.0,1668294929.0,1668294816.5,225.06349962583772,10,fac6,sen46,sat105,0
30282,1,1668241337.0,1668241515.0,1668241426.0,178.32792922523026,2,fac6,sen46,sat106,1
30283,2,1668286985.0,1668287363.0,1668287174.0,377.80601165578264,9,fac6,sen46,sat106,0
30284,1,1668271878.0,1668272073.0,1668271975.5,195.15186431333132,7,fac6,sen46,sat107,1
30285,1,1668315598.0,1668315863.0,1668315730.5,265.3412117804255,14,fac6,sen46,sat108,1
30286,1,1668253704.0,1668254148.0,1668253926.0,444.02000008536925,3,fac6,sen46,sat109,0
30287,2,1668309636.0,1668310067.0,1668309851.5,431.2514623097668,12,fac6,sen46,sat109,1
30288,1,1668280425.0,1668280819.0,1668280622.0,393.2168262822088,8,fac6,sen46,sat110,1
30289,2,1668314453.0,1668314872.0,1668314662.5,418.1781860614574,13,fac6,sen46,sat110,0
30290,1,1668250611.0,1668250641.0,1668250626.0,30.17265115860937,3,fac6,sen46,sat111,0
30291,2,1668296864.0,1668297073.0,1668296968.5,209.18289367454418,11,fac6,sen46,sat111,1
30292,1,1668272738.0,1668273016.0,1668272877.0,277.8185163685921,7,fac6,sen46,sat112,1
30293,2,1668310015.0,1668310298.0,1668310156.5,282.16484265663894,13,fac6,sen46,sat112,0
30294,1,1668258602.0,1668258918.0,1668258760.0,316.6535326653975,4,fac6,sen46,sat113,1
30295,2,1668303006.0,1668303291.0,1668303148.5,285.02781297175534,11,fac6,sen46,sat113,0
30296,1,1668245484.0,1668245725.0,1668245604.5,240.72270764345103,2,fac6,sen46,sat114,1
30297,2,1668289527.0,1668289846.0,1668289686.5,318.8057460289565,9,fac6,sen46,sat114,0
30298,1,1668264665.0,1668265081.0,1668264873.0,416.1913374954056,5,fac6,sen46,sat115,1
30299,2,1668305266.0,1668305691.0,1668305478.5,424.7563659398147,11,fac6,sen46,sat115,0
30300,1,1668291693.0,1668291915.0,1668291804.0,222.0109527819659,10,fac6,sen46,sat116,1
30301,2,1668323246.0,1668323560.0,1668323403.0,314.79289108494413,15,fac6,sen46,sat116,0
30302,1,1668244605.0,1668245057.0,1668244831.0,452.51207349330616,2,fac6,sen46,sat117,0
30303,2,1668294348.0,1668294765.0,1668294556.5,417.21976832908695,10,fac6,sen46,sat117,1
30304,1,1668289821.0,1668290107.0,1668289964.0,286.1895107940654,10,fac6,sen46,sat118,1
30305,2,1668320992.0,1668321244.0,1668321118.0,252.16029979971063,15,fac6,sen46,sat118,0
30306,1,1668268022.0,1668268252.0,1668268137.0,229.55961035276414,6,fac6,sen46,sat119,0
30307,2,1668309328.0,1668309435.0,1668309381.5,106.98946701403474,13,fac6,sen46,sat119,1
30308,1,1668259846.0,1668260200.0,1668260023.0,353.9370006970894,5,fac6,sen46,sat120,1
30309,2,1668293442.0,1668293681.0,1668293561.5,238.67317143571563,10,fac6,sen46,sat120,0
30310,3,1668299968.0,1668300009.0,1668299988.5,40.29764900392911,11,fac6,sen46,sat120,0
30311,1,1668277593.0,1668277869.0,1668277731.0,276.4054622606709,7,fac6,sen46,sat121,0
30312,2,1668318642.0,1668318894.0,1668318768.0,251.98467081709532,14,fac6,sen46,sat121,1
30313,1,1668255063.0,1668255362.0,1668255212.5,299.5053332112657,4,fac6,sen46,sat122,0
30314,2,1668295465.0,1668295617.0,1668295541.0,151.40042167729553,11,fac6,sen46,sat122,1
30315,1,1668287147.0,1668287537.0,1668287342.0,390.1781558433431,9,fac6,sen46,sat123,1
30316,2,1668320933.0,1668321117.0,1668321025.0,184.4341846247553,14,fac6,sen46,sat123,0
30317,1,1668285899.0,1668286315.0,1668286107.0,415.5843583986134,9,fac6,sen46,sat124,1
30318,2,1668319348.0,1668319621.0,1668319484.5,273.800078555083,14,fac6,sen46,sat124,0
30319,3,1668325932.0,1668325954.0,1668325943.0,21.716863378795097,15,fac6,sen46,sat124,0
30320,1,1668269864.0,1668270125.0,1668269994.5,261.9009289885216,6,fac6,sen46,sat125,0
30321,2,1668315748.0,1668316047.0,1668315897.5,298.7184240048373,14,fac6,sen46,sat125,1
30322,1,1668286084.0,1668286498.0,1668286291.0,414.8734088198689,9,fac6,sen46,sat126,1
30323,2,1668319444.0,1668319841.0,1668319642.5,396.74120213423157,14,fac6,sen46,sat126,0
30324,1,1668271079.0,1668271341.0,1668271210.0,262.77963745326997,6,fac6,sen46,sat127,0
30325,1,1668271940.0,1668272092.0,1668272016.0,151.4727970653148,7,fac6,sen46,sat128,0
30326,2,1668316943.0,1668317207.0,1668317075.0,263.63453124173975,15,fac6,sen46,sat128,1
30327,1,1668275215.0,1668275570.0,1668275392.5,354.55948353671556,7,fac6,sen46,sat129,1
30328,2,1668301914.0,1668302002.0,1668301958.0,87.7325659087146,11,fac6,sen46,sat129,0
30329,3,1668308282.0,1668308602.0,1668308442.0,319.5292935024481,12,fac6,sen46,sat129,0
30330,1,1668247780.0,1668248073.0,1668247926.5,293.05154736673103,2,fac6,sen46,sat130,0
30331,2,1668300024.0,1668300279.0,1668300151.5,255.26198176010075,11,fac6,sen46,sat130,1
30332,1,1668259660.0,1668260023.0,1668259841.5,363.02678579186613,5,fac6,sen46,sat131,1
30333,2,1668299926.0,1668300361.0,1668300143.5,435.58794382130145,11,fac6,sen46,sat131,0
30334,1,1668279810.0,1668280148.0,1668279979.0,337.91020776345977,8,fac6,sen46,sat132,1
30335,2,1668320051.0,1668320482.0,1668320266.5,431.71429477060155,14,fac6,sen46,sat132,0
30336,1,1668248760.0,1668249203.0,1668248981.5,443.03611288357206,3,fac6,sen46,sat133,0
30337,2,1668298338.0,1668298705.0,1668298521.5,367.12371378599346,11,fac6,sen46,sat133,1
30338,1,1668254647.0,1668254965.0,1668254806.0,318.2263360480938,4,fac6,sen46,sat134,0
30339,2,1668301591.0,1668301908.0,1668301749.5,316.82346638231684,12,fac6,sen46,sat134,1
30340,1,1668278924.0,1668279199.0,1668279061.5,274.9203130529786,8,fac6,sen46,sat135,1
30341,2,1668310302.0,1668310543.0,1668310422.5,241.76886675744026,13,fac6,sen46,sat135,0
30342,1,1668261349.0,1668261579.0,1668261464.0,229.96644710272085,5,fac6,sen46,sat136,1
30343,1,1668252128.0,1668252455.0,1668252291.5,327.6549279797473,3,fac6,sen46,sat137,1
30344,2,1668290605.0,1668290692.0,1668290648.5,87.44742721180955,9,fac6,sen46,sat137,0
30345,1,1668291068.0,1668291383.0,1668291225.5,315.6975942807039,10,fac6,sen46,sat138,1
30346,1,1668279342.0,1668279790.0,1668279566.0,447.5363528240996,8,fac6,sen46,sat139,1
30347,2,1668313420.0,1668313654.0,1668313537.0,233.44839820639754,13,fac6,sen46,sat139,0
30348,3,1668319969.0,1668320190.0,1668320079.5,220.41429760301253,14,fac6,sen46,sat139,0
30349,1,1668268318.0,1668268690.0,1668268504.0,371.55375399144395,6,fac6,sen46,sat140,1
30350,2,1668314305.0,1668314640.0,1668314472.5,334.9603392327408,13,fac6,sen46,sat140,0
30351,1,1668285876.0,1668286150.0,1668286013.0,274.53536049017566,9,fac6,sen46,sat141,1
30352,2,1668324595.0,1668324937.0,1668324766.0,342.8066371386958,15,fac6,sen46,sat141,0
30353,1,1668276520.0,1668276620.0,1668276570.0,100.06213570829277,8,fac6,sen46,sat142,1
30354,2,1668313434.0,1668313710.0,1668313572.0,276.057792607171,14,fac6,sen46,sat142,0
30355,1,1668271644.0,1668271770.0,1668271707.0,126.44287972123857,7,fac6,sen46,sat143,1
30356,2,1668309104.0,1668309382.0,1668309243.0,277.0502807589364,13,fac6,sen46,sat143,0
30357,1,1668274052.0,1668274241.0,1668274146.5,189.3070515624786,7,fac6,sen46,sat145,0
30358,1,1668278245.0,1668278593.0,1668278419.0,347.0903850855393,7,fac6,sen46,sat146,0
30359,2,1668326114.0,1668326348.0,1668326231.0,233.895302572535,15,fac6,sen46,sat146,1
30360,1,1668260097.0,1668260438.0,1668260267.5,340.49626908694336,4,fac6,sen46,sat147,0
30361,2,1668313200.0,1668313530.0,1668313365.0,330.0091802811221,13,fac6,sen46,sat147,1
30362,1,1668257177.0,1668257405.0,1668257291.0,227.62574594169564,4,fac6,sen46,sat148,1
30363,2,1668300203.0,1668300471.0,1668300337.0,268.63973169280507,11,fac6,sen46,sat148,0
30364,1,1668281322.0,1668281740.0,1668281531.0,418.13672040970414,8,fac6,sen46,sat149,1
30365,2,1668321491.0,1668321913.0,1668321702.0,422.5750585725473,14,fac6,sen46,sat149,0
30366,1,1668257378.0,1668257646.0,1668257512.0,268.3010828201586,4,fac6,sen46,sat150,1
30367,2,1668296841.0,1668297239.0,1668297040.0,397.49754648451926,10,fac6,sen46,sat150,0
30368,1,1668260931.0,1668261318.0,1668261124.5,387.44311723044666,4,fac6,sen46,sat151,0
30369,2,1668309094.0,1668309369.0,1668309231.5,275.05010774075345,12,fac6,sen46,sat151,1
30370,1,1668264305.0,1668264566.0,1668264435.5,260.70213344561125,5,fac6,sen46,sat152,1
30371,2,1668296281.0,1668296600.0,1668296440.5,318.8327945990095,10,fac6,sen46,sat152,0
30372,1,1668257763.0,1668258104.0,1668257933.5,341.7017099800687,4,fac6,sen46,sat153,1
30373,2,1668290606.0,1668290963.0,1668290784.5,356.8751855610899,9,fac6,sen46,sat153,0
30374,1,1668265580.0,1668265949.0,1668265764.5,369.78342046342004,5,fac6,sen46,sat154,0
30375,2,1668313903.0,1668314306.0,1668314104.5,403.5897939613933,13,fac6,sen46,sat154,1
30376,1,1668248692.0,1668249098.0,1668248895.0,406.2820815581308,3,fac6,sen46,sat155,1
30377,2,1668282284.0,1668282359.0,1668282321.5,75.61558180526481,8,fac6,sen46,sat155,0
30378,3,1668288637.0,1668288875.0,1668288756.0,237.42859122394293,9,fac6,sen46,sat155,0
30379,1,1668280071.0,1668280397.0,1668280234.0,325.84139360180416,8,fac6,sen46,sat156,0
30380,1,1668266922.0,1668267247.0,1668267084.5,324.3058246579276,6,fac6,sen46,sat157,1
30381,2,1668305149.0,1668305477.0,1668305313.0,327.91496288579947,12,fac6,sen46,sat157,0
30382,1,1668275754.0,1668276181.0,1668275967.5,426.5141363026487,7,fac6,sen46,sat158,1
30383,2,1668316537.0,1668316926.0,1668316731.5,388.7743699125567,13,fac6,sen46,sat158,0
30384,1,1668269358.0,1668269628.0,1668269493.0,269.70854079756464,6,fac6,sen46,sat159,0
30385,1,1668240983.0,1668241284.0,1668241133.5,300.417014103715,2,fac6,sen46,sat160,1
30386,2,1668278580.0,1668278883.0,1668278731.5,303.13132297381526,8,fac6,sen46,sat160,0
30387,3,1668324506.0,1668324675.0,1668324590.5,169.28926445776597,16,fac6,sen46,sat160,1
30388,1,1668240579.0,1668240939.0,1668240759.0,359.8457602329777,1,fac6,sen46,sat161,0
30389,2,1668289233.0,1668289433.0,1668289333.0,199.7385740861937,9,fac6,sen46,sat161,1
30390,1,1668264567.0,1668264841.0,1668264704.0,274.3334097812258,5,fac6,sen46,sat162,0
30391,2,1668316044.0,1668316336.0,1668316190.0,291.5604092013091,14,fac6,sen46,sat162,1
30392,1,1668264750.0,1668265025.0,1668264887.5,275.3730274611371,6,fac6,sen46,sat163,1
30393,2,1668296192.0,1668296378.0,1668296285.0,185.62173175835778,11,fac6,sen46,sat163,0
30394,1,1668264079.0,1668264409.0,1668264244.0,330.17495702857195,5,fac6,sen46,sat164,0
30395,2,1668311164.0,1668311415.0,1668311289.5,250.78778167614655,13,fac6,sen46,sat164,1
30396,1,1668258342.0,1668258763.0,1668258552.5,421.20068397710565,4,fac6,sen46,sat165,1
30397,2,1668298797.0,1668299167.0,1668298982.0,369.41339514310675,10,fac6,sen46,sat165,0
30398,1,1668285497.0,1668285715.0,1668285606.0,218.09504909964744,9,fac6,sen46,sat166,1
30399,2,1668292013.0,1668292244.0,1668292128.5,231.20725337095791,10,fac6,sen46,sat166,1
30400,3,1668325632.0,1668326061.0,1668325846.5,428.678168075392,15,fac6,sen46,sat166,0
30401,1,1668262562.0,1668262753.0,1668262657.5,191.2888591472838,5,fac6,sen46,sat167,0
30402,2,1668307538.0,1668307730.0,1668307634.0,192.02126181925996,13,fac6,sen46,sat167,1
30403,1,1668269160.0,1668269498.0,1668269329.0,338.3054039207491,6,fac6,sen46,sat168,0
30404,2,1668323179.0,1668323546.0,1668323362.5,366.3840406579984,15,fac6,sen46,sat168,1
30405,1,1668256975.0,1668257133.0,1668257054.0,158.12003622028715,4,fac6,sen46,sat169,1
30406,2,1668263435.0,1668263757.0,1668263596.0,321.496195091946,5,fac6,sen46,sat169,1
30407,3,1668290323.0,1668290640.0,1668290481.5,317.57756009718287,9,fac6,sen46,sat169,0
30408,4,1668296939.0,1668297109.0,1668297024.0,170.53830251353793,10,fac6,sen46,sat169,0
30409,1,1668249369.0,1668249787.0,1668249578.0,418.06681954062515,3,fac6,sen46,sat170,1
30410,2,1668283354.0,1668283785.0,1668283569.5,430.9858296165912,8,fac6,sen46,sat170,0
30411,1,1668254712.0,1668255015.0,1668254863.5,303.2310497357339,4,fac6,sen46,sat171,1
30412,2,1668293073.0,1668293417.0,1668293245.0,343.4602801387591,10,fac6,sen46,sat171,0
30413,1,1668272101.0,1668272457.0,1668272279.0,355.7241019150715,6,fac6,sen46,sat172,1
30414,2,1668306224.0,1668306462.0,1668306343.0,238.0537579314405,11,fac6,sen46,sat172,0
30415,3,1668312758.0,1668312926.0,1668312842.0,167.47583494562423,12,fac6,sen46,sat172,0
30416,1,1668288507.0,1668288780.0,1668288643.5,273.0335010783019,10,fac6,sen46,sat173,1
30417,2,1668325811.0,1668326088.0,1668325949.5,277.6265735443012,16,fac6,sen46,sat173,0
30418,1,1668260007.0,1668260325.0,1668260166.0,318.7543528079477,5,fac6,sen46,sat174,1
30419,2,1668291921.0,1668291964.0,1668291942.5,42.95931141694746,10,fac6,sen46,sat174,0
30420,3,1668298086.0,1668298186.0,1668298136.0,100.25404179158795,11,fac6,sen46,sat174,0
30421,1,1668245090.0,1668245389.0,1668245239.5,298.44582370370244,2,fac6,sen46,sat175,0
30422,1,1668240000.0,1668240246.0,1668240123.0,246.80416031107427,1,fac6,sen46,sat176,1
30423,2,1668280626.0,1668281013.0,1668280819.5,387.10355497807905,7,fac6,sen46,sat176,0
30424,1,1668288593.0,1668288845.0,1668288719.0,251.98283864120458,10,fac6,sen46,sat177,1
30425,2,1668326117.0,1668326285.0,1668326201.0,167.56184151106572,16,fac6,sen46,sat177,0
30426,1,1668272831.0,1668273069.0,1668272950.0,237.8814770874451,7,fac6,sen46,sat178,1
30427,2,1668279399.0,1668279628.0,1668279513.5,229.26931286349281,8,fac6,sen46,sat178,1
30428,3,1668313408.0,1668313863.0,1668313635.5,454.5536226322438,13,fac6,sen46,sat178,0
30429,1,1668256981.0,1668257310.0,1668257145.5,328.9920796278784,4,fac6,sen46,sat179,0
30430,2,1668303678.0,1668304014.0,1668303846.0,335.44969708344433,12,fac6,sen46,sat179,1
30431,1,1668249866.0,1668250247.0,1668250056.5,381.44525705644264,3,fac6,sen46,sat180,0
30432,2,1668304240.0,1668304590.0,1668304415.0,349.68445423555386,12,fac6,sen46,sat180,1
30433,1,1668242802.0,1668243173.0,1668242987.5,371.6701917102573,2,fac6,sen46,sat181,0
30434,2,1668291045.0,1668291410.0,1668291227.5,364.6659400636927,10,fac6,sen46,sat181,1
30435,1,1668283480.0,1668283771.0,1668283625.5,290.72585357860953,9,fac6,sen46,sat182,1
30436,2,1668315337.0,1668315519.0,1668315428.0,181.52285587938968,14,fac6,sen46,sat182,0
30437,1,1668254012.0,1668254333.0,1668254172.5,321.48821128531563,3,fac6,sen46,sat183,0
30438,2,1668302365.0,1668302530.0,1668302447.5,164.33778694604553,11,fac6,sen46,sat183,1
30439,1,1668264374.0,1668264650.0,1668264512.0,276.43851453504976,5,fac6,sen46,sat184,1
30440,2,1668308283.0,1668308511.0,1668308397.0,228.39638078288408,12,fac6,sen46,sat184,0
30441,1,1668262679.0,1668262951.0,1668262815.0,271.7490186457326,5,fac6,sen46,sat185,0
30442,2,1668313945.0,1668314225.0,1668314085.0,279.62997886244557,14,fac6,sen46,sat185,1
30443,1,1668280993.0,1668281166.0,1668281079.5,173.52033248906082,8,fac6,sen46,sat186,1
30444,2,1668313724.0,1668313910.0,1668313817.0,186.17729090987996,13,fac6,sen46,sat186,0
30445,1,1668273841.0,1668274227.0,1668274034.0,385.29234753865603,7,fac6,sen46,sat187,1
30446,2,1668319823.0,1668320036.0,1668319929.5,213.28104164147226,14,fac6,sen46,sat187,0
30447,1,1668243386.0,1668243566.0,1668243476.0,179.9722405121156,2,fac6,sen46,sat188,0
30448,2,1668294080.0,1668294343.0,1668294211.5,263.42366168466106,11,fac6,sen46,sat188,1
30449,3,1668324894.0,1668324970.0,1668324932.0,76.3431413731887,16,fac6,sen46,sat188,0
30450,1,1668253593.0,1668253672.0,1668253632.5,78.70280697829185,4,fac6,sen46,sat189,1
30451,2,1668284688.0,1668284978.0,1668284833.0,290.0494741994553,9,fac6,sen46,sat189,0
30452,1,1668256823.0,1668257122.0,1668256972.5,298.3859361315772,4,fac6,sen46,sat190,1
30453,2,1668297267.0,1668297686.0,1668297476.5,418.51808186719427,10,fac6,sen46,sat190,0
30454,1,1668252406.0,1668252673.0,1668252539.5,266.56485184601115,3,fac6,sen46,sat191,0
30455,2,1668303241.0,1668303507.0,1668303374.0,265.34919394280587,12,fac6,sen46,sat191,1
30456,1,1668282332.0,1668282646.0,1668282489.0,314.8378051331747,8,fac6,sen46,sat192,1
30457,2,1668320183.0,1668320496.0,1668320339.5,312.99590492312564,14,fac6,sen46,sat192,0
30458,1,1668272717.0,1668273032.0,1668272874.5,315.59444287671795,7,fac6,sen46,sat193,1
30459,2,1668305090.0,1668305408.0,1668305249.0,317.9521535300373,12,fac6,sen46,sat193,0
30460,1,1668256841.0,1668257167.0,1668257004.0,325.67640043268693,4,fac6,sen46,sat194,0
30461,2,1668298907.0,1668299294.0,1668299100.5,386.5327076539543,11,fac6,sen46,sat194,1
30462,1,1668264603.0,1668264874.0,1668264738.5,270.4610541846632,5,fac6,sen46,sat195,0
30463,2,1668312075.0,1668312308.0,1668312191.5,233.17948373161198,13,fac6,sen46,sat195,1
30464,1,1668240000.0,1668240190.0,1668240095.0,190.67352837643045,1,fac6,sen46,sat196,1
30465,2,1668323723.0,1668323984.0,1668323853.5,260.48518207231245,15,fac6,sen46,sat196,1
30466,1,1668267045.0,1668267465.0,1668267255.0,420.4032731823645,6,fac6,sen46,sat197,1
30467,2,1668300865.0,1668301269.0,1668301067.0,403.5942730058814,11,fac6,sen46,sat197,0
30468,1,1668265241.0,1668265532.0,1668265386.5,291.18358174823516,5,fac6,sen46,sat198,0
30469,2,1668316824.0,1668317101.0,1668316962.5,276.86519739557116,14,fac6,sen46,sat198,1
30470,1,1668277147.0,1668277490.0,1668277318.5,343.4005162418107,8,fac6,sen46,sat199,1
30471,2,1668315556.0,1668315899.0,1668315727.5,343.5269844763825,14,fac6,sen46,sat199,0
30472,1,1668320849.0,1668321054.0,1668320951.5,205.74005577161734,15,fac6,sen46,sat200,0
30473,1,1668249941.0,1668250156.0,1668250048.5,215.28053440767508,3,fac6,sen46,sat201,1
30474,2,1668282231.0,1668282528.0,1668282379.5,296.6419429777161,8,fac6,sen46,sat201,0
30475,1,1668277934.0,1668278283.0,1668278108.5,348.4556798260237,7,fac6,sen46,sat202,0
30476,2,1668319043.0,1668319242.0,1668319142.5,199.38387562420394,14,fac6,sen46,sat202,1
30477,1,1668249290.0,1668249727.0,1668249508.5,436.18621576825535,3,fac6,sen46,sat203,1
30478,2,1668289679.0,1668290115.0,1668289897.0,436.26181258850556,9,fac6,sen46,sat203,0
30479,1,1668250778.0,1668251022.0,1668250900.0,243.5617650752083,3,fac6,sen46,sat204,1
30480,1,1668255850.0,1668256036.0,1668255943.0,186.52614228967286,4,fac6,sen46,sat205,0
30481,2,1668308897.0,1668309176.0,1668309036.5,279.25611473170284,13,fac6,sen46,sat205,1
30482,1,1668272127.0,1668272465.0,1668272296.0,338.04965203650136,6,fac6,sen46,sat206,0
30483,2,1668319642.0,1668319948.0,1668319795.0,306.5085086317122,14,fac6,sen46,sat206,1
30484,1,1668270420.0,1668270822.0,1668270621.0,401.7500658895442,6,fac6,sen46,sat207,0
30485,2,1668318769.0,1668319068.0,1668318918.5,299.34984218518366,14,fac6,sen46,sat207,1
30486,1,1668255208.0,1668255503.0,1668255355.5,295.4782589680981,4,fac6,sen46,sat208,1
30487,2,1668295892.0,1668296287.0,1668296089.5,394.401071868102,10,fac6,sen46,sat208,0
30488,1,1668244615.0,1668244749.0,1668244682.0,134.45706549743863,2,fac6,sen46,sat209,0
30489,2,1668287604.0,1668288029.0,1668287816.5,424.45664342457167,9,fac6,sen46,sat209,1
30490,1,1668240948.0,1668241296.0,1668241122.0,348.2387849034842,1,fac6,sen46,sat210,0
30491,2,1668282321.0,1668282462.0,1668282391.5,140.7591721804274,8,fac6,sen46,sat210,1
30492,1,1668280930.0,1668281182.0,1668281056.0,252.4524443934206,8,fac6,sen46,sat211,1
30493,2,1668313457.0,1668313682.0,1668313569.5,225.49178368340654,13,fac6,sen46,sat211,0
30494,1,1668284306.0,1668284657.0,1668284481.5,351.1778514280595,8,fac6,sen46,sat212,0
30495,2,1668326015.0,1668326338.0,1668326176.5,323.0509493127902,15,fac6,sen46,sat212,1
30496,1,1668257432.0,1668257738.0,1668257585.0,306.91650983396903,4,fac6,sen46,sat213,1
30497,2,1668296339.0,1668296704.0,1668296521.5,365.53745781149337,10,fac6,sen46,sat213,0
30498,1,1668266853.0,1668267009.0,1668266931.0,155.7814173239749,6,fac6,sen46,sat214,0
30499,2,1668311885.0,1668312145.0,1668312015.0,260.79144985959283,14,fac6,sen46,sat214,1
30500,1,1668250613.0,1668250790.0,1668250701.5,177.01699693745104,3,fac6,sen46,sat215,1
30501,2,1668287604.0,1668287851.0,1668287727.5,247.06815799539618,9,fac6,sen46,sat215,0
30502,1,1668262887.0,1668262986.0,1668262936.5,99.46022144651943,5,fac6,sen46,sat216,1
30503,2,1668269184.0,1668269406.0,1668269295.0,221.555910386116,6,fac6,sen46,sat216,1
30504,3,1668309394.0,1668309820.0,1668309607.0,426.1697240148642,12,fac6,sen46,sat216,0
30505,1,1668284659.0,1668285095.0,1668284877.0,436.0368621511516,8,fac6,sen46,sat217,1
30506,2,1668318415.0,1668318786.0,1668318600.5,370.9066056340089,13,fac6,sen46,sat217,0
30507,1,1668264817.0,1668265124.0,1668264970.5,307.34141536170864,6,fac6,sen46,sat218,1
30508,2,1668309263.0,1668309479.0,1668309371.0,215.62466130133544,13,fac6,sen46,sat218,0
30509,1,1668252064.0,1668252382.0,1668252223.0,318.4833413903925,3,fac6,sen46,sat219,1
30510,2,1668291845.0,1668292220.0,1668292032.5,375.35467474085453,9,fac6,sen46,sat219,0
30511,1,1668277822.0,1668278120.0,1668277971.0,298.2699820064445,8,fac6,sen46,sat220,1
30512,2,1668316718.0,1668317070.0,1668316894.0,352.4741746670916,14,fac6,sen46,sat220,0
30513,1,1668250831.0,1668251011.0,1668250921.0,179.38225567415247,3,fac6,sen46,sat221,0
30514,2,1668302474.0,1668302761.0,1668302617.5,287.36721011628833,12,fac6,sen46,sat221,1
30515,1,1668266913.0,1668267048.0,1668266980.5,134.1892808016455,5,fac6,sen46,sat222,0
30516,2,1668273413.0,1668273742.0,1668273577.5,329.0599275753484,6,fac6,sen46,sat222,0
30517,3,1668322820.0,1668323238.0,1668323029.0,417.2759299250465,14,fac6,sen46,sat222,1
30518,1,1668250822.0,1668251090.0,1668250956.0,267.4627478752791,3,fac6,sen46,sat223,0
30519,2,1668295923.0,1668296180.0,1668296051.5,256.8832760314108,11,fac6,sen46,sat223,1
30520,1,1668265567.0,1668265952.0,1668265759.5,385.3364208655221,5,fac6,sen46,sat224,0
30521,2,1668307445.0,1668307639.0,1668307542.0,193.74727023215382,12,fac6,sen46,sat224,1
30522,1,1668244920.0,1668245199.0,1668245059.5,278.7086981649045,2,fac6,sen46,sat225,0
30523,2,1668291917.0,1668292195.0,1668292056.0,278.7537983206712,10,fac6,sen46,sat225,1
30524,1,1668258298.0,1668258676.0,1668258487.0,378.2387296573834,4,fac6,sen46,sat226,0
30525,2,1668306012.0,1668306201.0,1668306106.5,189.04633711148927,12,fac6,sen46,sat226,1
30526,3,1668312400.0,1668312505.0,1668312452.5,104.80975965192192,13,fac6,sen46,sat226,1
30527,1,1668277017.0,1668277045.0,1668277031.0,27.78194304354838,8,fac6,sen46,sat227,1
30528,2,1668314133.0,1668314253.0,1668314193.0,120.3709551152715,14,fac6,sen46,sat227,0
30529,1,1668247115.0,1668247177.0,1668247146.0,62.18822514199928,3,fac6,sen46,sat228,1
30530,2,1668285754.0,1668285938.0,1668285846.0,184.27993584406067,9,fac6,sen46,sat228,0
30531,1,1668274573.0,1668274834.0,1668274703.5,261.1556336916183,7,fac6,sen46,sat229,1
30532,2,1668305833.0,1668306129.0,1668305981.0,295.9444782755163,12,fac6,sen46,sat229,0
30533,1,1668280796.0,1668281167.0,1668280981.5,371.1447886972892,8,fac6,sen46,sat230,1
30534,2,1668326253.0,1668326328.0,1668326290.5,75.7032273690711,15,fac6,sen46,sat230,0
30535,1,1668253099.0,1668253202.0,1668253150.5,103.16399766317409,3,fac6,sen46,sat231,1
30536,2,1668259519.0,1668259794.0,1668259656.5,274.3602854977253,4,fac6,sen46,sat231,1
